,epsilon_value,result,time,network,image,split
2,0.0467999999999999,SAT,8.276845932006836,gtsrb_7_1024_pgd,image_40,train
3,0.0195,UNSAT,576.8237383365631,gtsrb_7_1024_pgd,image_40,train
4,0.0312,SAT,8.50356912612915,gtsrb_7_1024_pgd,image_40,train
5,0.0233999999999999,SAT,8.309696912765503,gtsrb_7_1024_pgd,image_40,train
0,0.1989,SAT,9.072088956832886,gtsrb_7_1024_pgd,image_37,train
1,0.0974999999999999,SAT,8.924581527709961,gtsrb_7_1024_pgd,image_37,train
2,0.0467999999999999,SAT,8.246131658554077,gtsrb_7_1024_pgd,image_37,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_37,train
4,0.0233999999999999,SAT,8.379471778869629,gtsrb_7_1024_pgd,image_37,train
5,0.0078,UNSAT,9.992271661758425,gtsrb_7_1024_pgd,image_37,train
6,0.0116999999999999,UNSAT,32.146700620651245,gtsrb_7_1024_pgd,image_37,train
7,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_37,train
0,0.1989,SAT,9.24415111541748,gtsrb_7_1024_pgd,image_96,train
1,0.0974999999999999,SAT,9.12177586555481,gtsrb_7_1024_pgd,image_96,train
2,0.0467999999999999,SAT,8.283205032348633,gtsrb_7_1024_pgd,image_96,train
3,0.0195,SAT,8.295562982559204,gtsrb_7_1024_pgd,image_96,train
4,0.0078,UNSAT,10.186264038085938,gtsrb_7_1024_pgd,image_96,train
5,0.0116999999999999,UNSAT,36.39382457733154,gtsrb_7_1024_pgd,image_96,train
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_96,train
0,0.1989,SAT,9.189780235290527,gtsrb_7_1024_pgd,image_78,train
1,0.0974999999999999,SAT,9.191511631011965,gtsrb_7_1024_pgd,image_78,train
2,0.0467999999999999,SAT,8.477961540222168,gtsrb_7_1024_pgd,image_78,train
3,0.0195,SAT,8.403228998184204,gtsrb_7_1024_pgd,image_78,train
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_78,train
5,0.0039,UNSAT,10.226121425628662,gtsrb_7_1024_pgd,image_78,train
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_78,train
7,0.0156,SAT,8.41643238067627,gtsrb_7_1024_pgd,image_78,train
0,0.1989,SAT,7.7432146072387695,gtsrb_7_1024_pgd,image_72,train
1,0.0974999999999999,SAT,7.75517201423645,gtsrb_7_1024_pgd,image_72,train
2,0.0467999999999999,SAT,9.070327758789062,gtsrb_7_1024_pgd,image_72,train
3,0.0195,SAT,8.18946623802185,gtsrb_7_1024_pgd,image_72,train
4,0.0078,SAT,8.441300392150879,gtsrb_7_1024_pgd,image_72,train
5,0.0,UNSAT,9.75327205657959,gtsrb_7_1024_pgd,image_72,train
6,0.0039,SAT,8.389917850494385,gtsrb_7_1024_pgd,image_72,train
0,0.1989,SAT,7.885343313217163,gtsrb_7_1024_pgd,image_53,train
1,0.0974999999999999,SAT,7.605973720550537,gtsrb_7_1024_pgd,image_53,train
2,0.0467999999999999,SAT,9.109949588775637,gtsrb_7_1024_pgd,image_53,train
3,0.0195,SAT,8.312751770019531,gtsrb_7_1024_pgd,image_53,train
4,0.0078,SAT,8.156825065612793,gtsrb_7_1024_pgd,image_53,train
5,0.0,UNSAT,9.915233373641968,gtsrb_7_1024_pgd,image_53,train
6,0.0039,SAT,8.302233695983887,gtsrb_7_1024_pgd,image_53,train
0,0.1989,SAT,8.668617486953735,gtsrb_7_1024_pgd,image_24,train
1,0.0974999999999999,SAT,8.378043174743652,gtsrb_7_1024_pgd,image_24,train
2,0.0467999999999999,SAT,7.733164072036743,gtsrb_7_1024_pgd,image_24,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
5,0.0156,UNSAT,12.046481847763062,gtsrb_7_1024_pgd,image_24,train
6,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
7,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
8,0.039,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
9,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_24,train
10,0.0429,SAT,7.837356805801392,gtsrb_7_1024_pgd,image_24,train
0,0.1989,SAT,9.226924180984495,gtsrb_7_1024_pgd,image_59,train
1,0.0974999999999999,SAT,9.087154865264893,gtsrb_7_1024_pgd,image_59,train
2,0.0467999999999999,SAT,8.40381932258606,gtsrb_7_1024_pgd,image_59,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_59,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_59,train
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_59,train
6,0.0272999999999999,SAT,8.457615852355957,gtsrb_7_1024_pgd,image_59,train
7,0.0039,UNSAT,10.15886402130127,gtsrb_7_1024_pgd,image_59,train
8,0.0078,UNSAT,10.04415798187256,gtsrb_7_1024_pgd,image_59,train
9,0.0116999999999999,UNSAT,37.94663619995117,gtsrb_7_1024_pgd,image_59,train
0,0.1989,SAT,9.086181640625,gtsrb_7_1024_pgd,image_16,train
1,0.0974999999999999,SAT,9.23175311088562,gtsrb_7_1024_pgd,image_16,train
2,0.0467999999999999,SAT,8.262141942977905,gtsrb_7_1024_pgd,image_16,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_16,train
4,0.0233999999999999,SAT,8.384930610656738,gtsrb_7_1024_pgd,image_16,train
5,0.0078,UNSAT,9.975221395492554,gtsrb_7_1024_pgd,image_16,train
6,0.0116999999999999,UNSAT,3587.6944086551666,gtsrb_7_1024_pgd,image_16,train
7,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_16,train
0,0.1989,SAT,8.49916386604309,gtsrb_7_1024_pgd,image_61,train
1,0.0974999999999999,SAT,8.469223022460938,gtsrb_7_1024_pgd,image_61,train
2,0.0467999999999999,SAT,8.384041786193848,gtsrb_7_1024_pgd,image_61,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_61,train
4,0.0233999999999999,SAT,7.930347681045532,gtsrb_7_1024_pgd,image_61,train
5,0.0078,UNSAT,9.4270498752594,gtsrb_7_1024_pgd,image_61,train
6,0.0116999999999999,UNSAT,11.486323833465576,gtsrb_7_1024_pgd,image_61,train
7,0.0156,UNSAT,60.0142765045166,gtsrb_7_1024_pgd,image_61,train
0,0.1989,SAT,9.077510118484495,gtsrb_7_1024_pgd,image_85,train
1,0.0974999999999999,SAT,8.963666677474976,gtsrb_7_1024_pgd,image_85,train
2,0.0467999999999999,SAT,8.339037895202637,gtsrb_7_1024_pgd,image_85,train
3,0.0195,SAT,8.53566312789917,gtsrb_7_1024_pgd,image_85,train
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_85,train
5,0.0039,UNSAT,10.225929498672484,gtsrb_7_1024_pgd,image_85,train
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_85,train
7,0.0156,SAT,8.379621028900146,gtsrb_7_1024_pgd,image_85,train
0,0.1989,SAT,9.187452793121338,gtsrb_7_1024_pgd,image_4,train
1,0.0974999999999999,SAT,8.99531078338623,gtsrb_7_1024_pgd,image_4,train
2,0.0467999999999999,SAT,8.258516550064087,gtsrb_7_1024_pgd,image_4,train
3,0.0195,SAT,8.314486980438232,gtsrb_7_1024_pgd,image_4,train
4,0.0078,UNSAT,12.476450204849243,gtsrb_7_1024_pgd,image_4,train
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_4,train
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_4,train
0,0.1989,SAT,9.205058813095093,gtsrb_7_1024_pgd,image_9,train
1,0.0974999999999999,SAT,8.423075437545776,gtsrb_7_1024_pgd,image_9,train
2,0.0467999999999999,SAT,8.501874446868896,gtsrb_7_1024_pgd,image_9,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_9,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_9,train
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_9,train
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_9,train
7,0.0116999999999999,UNSAT,11.762427568435667,gtsrb_7_1024_pgd,image_9,train
8,0.0351,SAT,7.827880620956421,gtsrb_7_1024_pgd,image_9,train
9,0.0312,SAT,7.755399942398071,gtsrb_7_1024_pgd,image_9,train
0,0.1989,SAT,9.135772943496704,gtsrb_7_1024_pgd,image_3,train
1,0.0974999999999999,SAT,9.18104338645935,gtsrb_7_1024_pgd,image_3,train
2,0.0467999999999999,SAT,8.258878707885742,gtsrb_7_1024_pgd,image_3,train
3,0.0195,SAT,8.326678991317749,gtsrb_7_1024_pgd,image_3,train
4,0.0078,UNSAT,43.85468006134033,gtsrb_7_1024_pgd,image_3,train
5,0.0116999999999999,SAT,8.485397338867188,gtsrb_7_1024_pgd,image_3,train
0,0.1989,SAT,7.651178598403931,gtsrb_7_1024_pgd,image_88,train
1,0.0974999999999999,SAT,7.722112655639648,gtsrb_7_1024_pgd,image_88,train
2,0.0467999999999999,SAT,7.673008918762207,gtsrb_7_1024_pgd,image_88,train
3,0.0195,SAT,8.261110305786133,gtsrb_7_1024_pgd,image_88,train
4,0.0078,SAT,8.230268239974976,gtsrb_7_1024_pgd,image_88,train
5,0.0,UNSAT,9.859175443649292,gtsrb_7_1024_pgd,image_88,train
6,0.0039,SAT,8.209668636322021,gtsrb_7_1024_pgd,image_88,train
0,0.1989,SAT,7.6000776290893555,gtsrb_7_1024_pgd,image_66,train
1,0.0974999999999999,SAT,7.355017423629761,gtsrb_7_1024_pgd,image_66,train
2,0.0467999999999999,SAT,8.426636695861816,gtsrb_7_1024_pgd,image_66,train
3,0.0195,SAT,7.885871171951294,gtsrb_7_1024_pgd,image_66,train
4,0.0078,SAT,7.738474607467651,gtsrb_7_1024_pgd,image_66,train
5,0.0,UNSAT,9.313728332519531,gtsrb_7_1024_pgd,image_66,train
6,0.0039,SAT,8.046359300613403,gtsrb_7_1024_pgd,image_66,train
0,0.1989,SAT,9.197135210037231,gtsrb_7_1024_pgd,image_11,train
1,0.0974999999999999,SAT,9.03160810470581,gtsrb_7_1024_pgd,image_11,train
2,0.0467999999999999,SAT,8.321411371231079,gtsrb_7_1024_pgd,image_11,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_11,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_11,train
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_11,train
6,0.0272999999999999,SAT,8.479710578918457,gtsrb_7_1024_pgd,image_11,train
7,0.0039,UNSAT,10.024844646453856,gtsrb_7_1024_pgd,image_11,train
8,0.0078,UNSAT,10.083768129348757,gtsrb_7_1024_pgd,image_11,train
9,0.0116999999999999,UNSAT,12.18181324005127,gtsrb_7_1024_pgd,image_11,train
0,0.1989,SAT,7.792980670928955,gtsrb_7_1024_pgd,image_82,train
1,0.0974999999999999,SAT,9.043649196624756,gtsrb_7_1024_pgd,image_82,train
2,0.0467999999999999,SAT,9.172543287277222,gtsrb_7_1024_pgd,image_82,train
3,0.0195,SAT,8.251142978668213,gtsrb_7_1024_pgd,image_82,train
4,0.0078,SAT,8.291960954666138,gtsrb_7_1024_pgd,image_82,train
5,0.0,UNSAT,9.66963005065918,gtsrb_7_1024_pgd,image_82,train
6,0.0039,UNSAT,22.520314693450928,gtsrb_7_1024_pgd,image_82,train
0,0.1989,SAT,8.577794790267944,gtsrb_7_1024_pgd,image_23,train
1,0.0974999999999999,SAT,8.668557405471802,gtsrb_7_1024_pgd,image_23,train
2,0.0467999999999999,SAT,8.045873641967773,gtsrb_7_1024_pgd,image_23,train
3,0.0195,SAT,7.696093797683716,gtsrb_7_1024_pgd,image_23,train
4,0.0078,SAT,8.09508466720581,gtsrb_7_1024_pgd,image_23,train
5,0.0,UNSAT,9.70241928100586,gtsrb_7_1024_pgd,image_23,train
6,0.0039,UNSAT,9.22443151473999,gtsrb_7_1024_pgd,image_23,train
0,0.1989,SAT,9.04264783859253,gtsrb_7_1024_pgd,image_54,train
1,0.0974999999999999,SAT,8.401531219482422,gtsrb_7_1024_pgd,image_54,train
2,0.0467999999999999,SAT,8.408149003982544,gtsrb_7_1024_pgd,image_54,train
3,0.0195,SAT,8.212960481643677,gtsrb_7_1024_pgd,image_54,train
4,0.0078,UNSAT,23.671023845672607,gtsrb_7_1024_pgd,image_54,train
5,0.0116999999999999,SAT,8.292734622955322,gtsrb_7_1024_pgd,image_54,train
0,0.1989,SAT,9.277621030807495,gtsrb_7_1024_pgd,image_29,train
1,0.0974999999999999,SAT,9.028108835220335,gtsrb_7_1024_pgd,image_29,train
2,0.0467999999999999,SAT,8.165655374526978,gtsrb_7_1024_pgd,image_29,train
3,0.0195,SAT,8.249297857284546,gtsrb_7_1024_pgd,image_29,train
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_29,train
5,0.0039,UNSAT,10.099324703216553,gtsrb_7_1024_pgd,image_29,train
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_29,train
7,0.0156,SAT,8.458999395370483,gtsrb_7_1024_pgd,image_29,train
0,0.1989,SAT,9.012086629867554,gtsrb_7_1024_pgd,image_91,train
1,0.0974999999999999,SAT,9.177070140838625,gtsrb_7_1024_pgd,image_91,train
2,0.0467999999999999,SAT,8.260882139205933,gtsrb_7_1024_pgd,image_91,train
3,0.0195,SAT,7.992494344711304,gtsrb_7_1024_pgd,image_91,train
4,0.0078,UNSAT,93.048602104187,gtsrb_7_1024_pgd,image_91,train
5,0.0116999999999999,SAT,8.394052505493164,gtsrb_7_1024_pgd,image_91,train
0,0.1989,SAT,9.166568756103516,gtsrb_7_1024_pgd,image_75,train
1,0.0974999999999999,SAT,9.116339921951294,gtsrb_7_1024_pgd,image_75,train
2,0.0467999999999999,SAT,8.227407217025757,gtsrb_7_1024_pgd,image_75,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_75,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_75,train
5,0.0156,UNSAT,39.14890122413635,gtsrb_7_1024_pgd,image_75,train
6,0.0351,SAT,8.276511192321777,gtsrb_7_1024_pgd,image_75,train
7,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_75,train
8,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_75,train
0,0.1989,SAT,7.72307562828064,gtsrb_7_1024_pgd,image_30,train
1,0.0974999999999999,SAT,9.211424589157104,gtsrb_7_1024_pgd,image_30,train
2,0.0467999999999999,SAT,9.069544553756714,gtsrb_7_1024_pgd,image_30,train
3,0.0195,SAT,8.219482660293579,gtsrb_7_1024_pgd,image_30,train
4,0.0078,SAT,8.303671836853027,gtsrb_7_1024_pgd,image_30,train
5,0.0,UNSAT,9.716150522232056,gtsrb_7_1024_pgd,image_30,train
6,0.0039,UNSAT,22.39786696434021,gtsrb_7_1024_pgd,image_30,train
0,0.1989,SAT,9.196568727493286,gtsrb_7_1024_pgd,image_47,train
1,0.0974999999999999,SAT,9.084426879882812,gtsrb_7_1024_pgd,image_47,train
2,0.0467999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
3,0.0429,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
4,0.0506999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
5,0.039,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
6,0.0545999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
7,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
8,0.0584999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
9,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
10,0.0624,SAT,8.3568856716156,gtsrb_7_1024_pgd,image_47,train
11,0.0116999999999999,UNSAT,10.03026819229126,gtsrb_7_1024_pgd,image_47,train
12,0.0195,UNSAT,10.047588348388672,gtsrb_7_1024_pgd,image_47,train
13,0.0233999999999999,UNSAT,12.450483322143556,gtsrb_7_1024_pgd,image_47,train
14,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_47,train
0,0.1989,SAT,7.315584182739258,gtsrb_7_1024_pgd,image_34,train
1,0.0974999999999999,SAT,8.627218246459961,gtsrb_7_1024_pgd,image_34,train
2,0.0467999999999999,SAT,8.456065654754639,gtsrb_7_1024_pgd,image_34,train
3,0.0195,SAT,7.645389080047607,gtsrb_7_1024_pgd,image_34,train
4,0.0078,SAT,8.220013618469238,gtsrb_7_1024_pgd,image_34,train
5,0.0,UNSAT,9.186446905136108,gtsrb_7_1024_pgd,image_34,train
6,0.0039,SAT,7.739761829376221,gtsrb_7_1024_pgd,image_34,train
0,0.1989,SAT,7.687144994735718,gtsrb_7_1024_pgd,image_43,train
1,0.0974999999999999,SAT,8.354748010635376,gtsrb_7_1024_pgd,image_43,train
2,0.0467999999999999,SAT,8.471700429916382,gtsrb_7_1024_pgd,image_43,train
3,0.0195,SAT,8.372269630432129,gtsrb_7_1024_pgd,image_43,train
4,0.0078,SAT,8.29513669013977,gtsrb_7_1024_pgd,image_43,train
5,0.0,UNSAT,9.743463516235352,gtsrb_7_1024_pgd,image_43,train
6,0.0039,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_43,train
0,0.1989,SAT,9.321767330169678,gtsrb_7_1024_pgd,image_49,train
1,0.0974999999999999,SAT,9.103858470916748,gtsrb_7_1024_pgd,image_49,train
2,0.0467999999999999,SAT,8.2335045337677,gtsrb_7_1024_pgd,image_49,train
3,0.0195,UNSAT,1307.3078372478485,gtsrb_7_1024_pgd,image_49,train
4,0.0312,SAT,8.487342596054077,gtsrb_7_1024_pgd,image_49,train
5,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_49,train
6,0.0272999999999999,SAT,8.595654964447021,gtsrb_7_1024_pgd,image_49,train
0,0.1989,SAT,8.630893468856812,gtsrb_7_1024_pgd,image_71,train
1,0.0974999999999999,SAT,8.766477108001709,gtsrb_7_1024_pgd,image_71,train
2,0.0467999999999999,SAT,8.052634239196777,gtsrb_7_1024_pgd,image_71,train
3,0.0195,SAT,7.563776969909668,gtsrb_7_1024_pgd,image_71,train
4,0.0078,UNSAT,25.822432279586792,gtsrb_7_1024_pgd,image_71,train
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_71,train
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_71,train
0,0.1989,SAT,8.565126895904541,gtsrb_7_1024_pgd,image_95,train
1,0.0974999999999999,SAT,8.652491331100464,gtsrb_7_1024_pgd,image_95,train
2,0.0467999999999999,SAT,7.673867464065552,gtsrb_7_1024_pgd,image_95,train
3,0.0195,SAT,7.652048349380493,gtsrb_7_1024_pgd,image_95,train
4,0.0078,UNSAT,28.01176071166992,gtsrb_7_1024_pgd,image_95,train
5,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_95,train
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_95,train
0,0.1989,SAT,8.961783409118652,gtsrb_7_1024_pgd,image_27,train
1,0.0974999999999999,SAT,9.136428356170654,gtsrb_7_1024_pgd,image_27,train
2,0.0467999999999999,SAT,8.282586574554443,gtsrb_7_1024_pgd,image_27,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_27,train
4,0.0233999999999999,SAT,8.836594581604004,gtsrb_7_1024_pgd,image_27,train
5,0.0078,UNSAT,9.940576553344728,gtsrb_7_1024_pgd,image_27,train
6,0.0116999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_27,train
7,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_27,train
0,0.1989,SAT,9.164445400238035,gtsrb_7_1024_pgd,image_50,train
1,0.0974999999999999,SAT,9.17490577697754,gtsrb_7_1024_pgd,image_50,train
2,0.0467999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
3,0.0429,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
4,0.0506999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
5,0.039,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
6,0.0545999999999999,SAT,8.396629095077515,gtsrb_7_1024_pgd,image_50,train
7,0.0156,UNSAT,9.90380311012268,gtsrb_7_1024_pgd,image_50,train
8,0.0272999999999999,UNSAT,83.28915023803711,gtsrb_7_1024_pgd,image_50,train
9,0.0312,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
10,0.0351,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_50,train
0,0.1989,SAT,7.68518853187561,gtsrb_7_1024_pgd,image_7,train
1,0.0974999999999999,SAT,9.084245681762695,gtsrb_7_1024_pgd,image_7,train
2,0.0467999999999999,SAT,9.02178120613098,gtsrb_7_1024_pgd,image_7,train
3,0.0195,SAT,8.439714670181274,gtsrb_7_1024_pgd,image_7,train
4,0.0078,SAT,8.19186520576477,gtsrb_7_1024_pgd,image_7,train
5,0.0,UNSAT,9.76650881767273,gtsrb_7_1024_pgd,image_7,train
6,0.0039,SAT,8.237816095352173,gtsrb_7_1024_pgd,image_7,train
0,0.1989,SAT,9.335218906402588,gtsrb_7_1024_pgd,image_68,train
1,0.0974999999999999,SAT,9.201644897460938,gtsrb_7_1024_pgd,image_68,train
2,0.0467999999999999,SAT,8.35036849975586,gtsrb_7_1024_pgd,image_68,train
3,0.0195,UNSAT,66.89277505874634,gtsrb_7_1024_pgd,image_68,train
4,0.0312,SAT,8.423509359359741,gtsrb_7_1024_pgd,image_68,train
5,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_68,train
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_68,train
0,0.1989,SAT,9.222473859786987,gtsrb_7_1024_pgd,image_86,train
1,0.0974999999999999,SAT,9.062625646591188,gtsrb_7_1024_pgd,image_86,train
2,0.0467999999999999,SAT,8.295278310775757,gtsrb_7_1024_pgd,image_86,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_86,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_86,train
5,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_86,train
6,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_86,train
7,0.0116999999999999,UNSAT,10.095051765441896,gtsrb_7_1024_pgd,image_86,train
8,0.0351,SAT,8.113706827163696,gtsrb_7_1024_pgd,image_86,train
9,0.0312,SAT,8.273902177810669,gtsrb_7_1024_pgd,image_86,train
0,0.1989,SAT,9.051725387573242,gtsrb_7_1024_pgd,image_62,train
1,0.0974999999999999,SAT,9.046792030334473,gtsrb_7_1024_pgd,image_62,train
2,0.0467999999999999,SAT,8.488086223602295,gtsrb_7_1024_pgd,image_62,train
3,0.0195,SAT,8.303120136260986,gtsrb_7_1024_pgd,image_62,train
4,0.0078,UNSAT,36.46826505661011,gtsrb_7_1024_pgd,image_62,train
5,0.0116999999999999,SAT,8.445171356201172,gtsrb_7_1024_pgd,image_62,train
0,0.1989,SAT,7.778099298477173,gtsrb_7_1024_pgd,image_15,train
1,0.0974999999999999,SAT,7.582718849182129,gtsrb_7_1024_pgd,image_15,train
2,0.0467999999999999,SAT,8.321412563323975,gtsrb_7_1024_pgd,image_15,train
3,0.0195,SAT,8.275923728942871,gtsrb_7_1024_pgd,image_15,train
4,0.0078,SAT,8.250727415084839,gtsrb_7_1024_pgd,image_15,train
5,0.0,UNSAT,9.776448249816896,gtsrb_7_1024_pgd,image_15,train
6,0.0039,UNSAT,9.909006118774414,gtsrb_7_1024_pgd,image_15,train
0,0.1989,SAT,7.735027074813843,gtsrb_7_1024_pgd,image_81,train
1,0.0974999999999999,SAT,9.239972352981567,gtsrb_7_1024_pgd,image_81,train
2,0.0467999999999999,SAT,9.107557535171509,gtsrb_7_1024_pgd,image_81,train
3,0.0195,SAT,8.315263032913208,gtsrb_7_1024_pgd,image_81,train
4,0.0078,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_81,train
5,0.0039,UNSAT,22.627910614013672,gtsrb_7_1024_pgd,image_81,train
6,0.0116999999999999,SAT,8.318237543106079,gtsrb_7_1024_pgd,image_81,train
0,0.1989,SAT,7.66591215133667,gtsrb_7_1024_pgd,image_18,train
1,0.0974999999999999,SAT,7.305737733840942,gtsrb_7_1024_pgd,image_18,train
2,0.0467999999999999,SAT,7.728058099746704,gtsrb_7_1024_pgd,image_18,train
3,0.0195,SAT,7.883507251739502,gtsrb_7_1024_pgd,image_18,train
4,0.0078,SAT,8.13224482536316,gtsrb_7_1024_pgd,image_18,train
5,0.0,UNSAT,9.613706588745115,gtsrb_7_1024_pgd,image_18,train
6,0.0039,SAT,7.903467655181885,gtsrb_7_1024_pgd,image_18,train
0,0.1989,SAT,9.223948955535889,gtsrb_7_1024_pgd,image_12,train
1,0.0974999999999999,SAT,8.293787717819214,gtsrb_7_1024_pgd,image_12,train
2,0.0467999999999999,SAT,8.112757682800293,gtsrb_7_1024_pgd,image_12,train
3,0.0195,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_12,train
4,0.0233999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_12,train
5,0.0156,UNSAT,158.525386095047,gtsrb_7_1024_pgd,image_12,train
6,0.0351,SAT,8.402880430221558,gtsrb_7_1024_pgd,image_12,train
7,0.0272999999999999,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_12,train
8,0.0312,SAT,8.554140090942383,gtsrb_7_1024_pgd,image_12,train
0,0.1989,SAT,7.251543760299683,gtsrb_7_1024_pgd,image_65,train
1,0.0974999999999999,SAT,7.406829357147217,gtsrb_7_1024_pgd,image_65,train
2,0.0467999999999999,SAT,6.907283067703247,gtsrb_7_1024_pgd,image_65,train
3,0.0195,SAT,7.552240610122681,gtsrb_7_1024_pgd,image_65,train
4,0.0078,SAT,8.056642055511475,gtsrb_7_1024_pgd,image_65,train
5,0.0,UNSAT,9.284414052963257,gtsrb_7_1024_pgd,image_65,train
6,0.0039,SAT,7.818866491317749,gtsrb_7_1024_pgd,image_65,train
0,0.1989,SAT,8.446196794509888,gtsrb_7_1024_pgd,image_0,train
1,0.0974999999999999,SAT,8.225866794586182,gtsrb_7_1024_pgd,image_0,train
2,0.0467999999999999,SAT,7.392819166183472,gtsrb_7_1024_pgd,image_0,train
3,0.0195,SAT,8.12400484085083,gtsrb_7_1024_pgd,image_0,train
4,0.0078,UNSAT,9.304033994674684,gtsrb_7_1024_pgd,image_0,train
5,0.0116999999999999,UNSAT,1482.8339593410492,gtsrb_7_1024_pgd,image_0,train
6,0.0156,TIMEOUT,3600.0,gtsrb_7_1024_pgd,image_0,train
0,0.1989,SAT,7.215462684631348,gtsrb_7_1024_pgd,image_57,train
1,0.0974999999999999,SAT,8.54132866859436,gtsrb_7_1024_pgd,image_57,train
2,0.0467999999999999,SAT,7.53807806968689,gtsrb_7_1024_pgd,image_57,train
3,0.0195,SAT,7.822584867477417,gtsrb_7_1024_pgd,image_57,train
4,0.0078,SAT,8.131668090820312,gtsrb_7_1024_pgd,image_57,train
