,split,result,runtime,network,image
0.005,test,unsat,6.897820711135864,mnist_nn,image_273
0.007,test,sat,0.5351035594940186,mnist_nn,image_273
0.009,test,cancelled,1.2597956657409668,mnist_nn,image_273
0.265,test,sat,0.8203809261322021,mnist_nn,image_118
0.133,test,sat,2.6968581676483154,mnist_nn,image_118
0.131,test,sat,5.18742299079895,mnist_nn,image_118
0.063,test,unsat,3481.092206954956,mnist_nn,image_118
0.097,test,sat,11.256709814071655,mnist_nn,image_118
0.081,test,sat,8.980746269226074,mnist_nn,image_118
0.073,test,sat,22.403575658798218,mnist_nn,image_118
0.065,test,unsat,3547.459564685821,mnist_nn,image_118
0.069,test,sat,112.48201370239258,mnist_nn,image_118
0.067,test,sat,262.72531366348267,mnist_nn,image_118
0.265,test,sat,0.7287135124206543,mnist_nn,image_357
0.133,test,sat,0.793205976486206,mnist_nn,image_357
0.131,test,sat,0.7510354518890381,mnist_nn,image_357
0.065,test,sat,0.7550833225250244,mnist_nn,image_357
0.063,test,sat,0.7229046821594238,mnist_nn,image_357
0.031,test,sat,0.743645191192627,mnist_nn,image_357
0.029,test,sat,0.7836692333221436,mnist_nn,image_357
0.013,test,sat,0.7784814834594727,mnist_nn,image_357
0.015,test,cancelled,0.1163418292999267,mnist_nn,image_357
0.007,test,unsat,1.0145738124847412,mnist_nn,image_357
0.003,test,cancelled,3.7796785831451416,mnist_nn,image_357
0.003,test,unsat,1.0084447860717771,mnist_nn,image_357
0.009,test,unsat,0.6930067539215088,mnist_nn,image_357
0.011,test,unsat,1.7901279926300049,mnist_nn,image_357
0.133,test,sat,0.7291436195373535,mnist_nn,image_421
0.265,test,cancelled,3.3769099712371826,mnist_nn,image_421
0.087,test,sat,0.8148674964904785,mnist_nn,image_421
0.043,test,sat,0.795893669128418,mnist_nn,image_421
0.041,test,sat,0.5009441375732422,mnist_nn,image_421
0.019,test,unsat,0.8945496082305908,mnist_nn,image_421
0.031,test,sat,0.855715274810791,mnist_nn,image_421
0.021,test,unsat,2.2766683101654053,mnist_nn,image_421
0.025,test,sat,0.1861464977264404,mnist_nn,image_421
0.027,test,cancelled,1.8576056957244875,mnist_nn,image_421
0.023,test,unsat,1.109853982925415,mnist_nn,image_421
0.265,test,sat,1.312540054321289,mnist_nn,image_246
0.133,test,sat,2.4594151973724365,mnist_nn,image_246
0.131,test,sat,1.2623636722564695,mnist_nn,image_246
0.065,test,unsat,3224.1731491088867,mnist_nn,image_246
0.063,test,cancelled,3224.1990921497345,mnist_nn,image_246
0.107,test,sat,13.293811559677124,mnist_nn,image_246
0.085,test,unsat,3472.343629360199,mnist_nn,image_246
0.097,test,sat,5.431298494338989,mnist_nn,image_246
0.087,test,unsat,3501.2720272541046,mnist_nn,image_246
0.091,test,sat,3.9122393131256095,mnist_nn,image_246
0.093,test,cancelled,5.661673069000244,mnist_nn,image_246
0.089,test,sat,7.17991042137146,mnist_nn,image_246
0.265,test,sat,0.9012782573699952,mnist_nn,image_49
0.133,test,sat,1.6158347129821775,mnist_nn,image_49
0.131,test,sat,2.902918815612793,mnist_nn,image_49
0.065,test,sat,17.037493228912354,mnist_nn,image_49
0.031,test,unsat,0.6623861789703369,mnist_nn,image_49
0.047,test,unsat,163.54438495635986,mnist_nn,image_49
0.063,test,unsat,3550.650284051895,mnist_nn,image_49
0.055,test,cancelled,3368.680718183517,mnist_nn,image_49
0.265,test,sat,1.2844836711883545,mnist_nn,image_151
0.133,test,sat,1.2596664428710938,mnist_nn,image_151
0.131,test,sat,1.3199248313903809,mnist_nn,image_151
0.065,test,sat,1.3078362941741943,mnist_nn,image_151
0.031,test,sat,1.1102900505065918,mnist_nn,image_151
0.063,test,cancelled,4.137744903564453,mnist_nn,image_151
0.019,test,sat,1.0831542015075684,mnist_nn,image_151
0.009,test,sat,1.091172695159912,mnist_nn,image_151
0.007,test,sat,0.6974852085113525,mnist_nn,image_151
0.003,test,sat,0.7244081497192383,mnist_nn,image_151
0.001,test,sat,0.1349191665649414,mnist_nn,image_151
0.265,test,sat,0.7130653858184814,mnist_nn,image_98
0.133,test,sat,0.7117600440979004,mnist_nn,image_98
0.131,test,sat,0.7391183376312256,mnist_nn,image_98
0.065,test,unsat,3490.8579456806183,mnist_nn,image_98
0.063,test,cancelled,3490.351049900055,mnist_nn,image_98
0.107,test,sat,5.752198934555054,mnist_nn,image_98
0.087,test,sat,46.35269927978516,mnist_nn,image_98
0.085,test,sat,39.20042181015015,mnist_nn,image_98
0.075,test,sat,3.402141571044922,mnist_nn,image_98
0.073,test,sat,4.100142955780029,mnist_nn,image_98
0.069,test,unsat,3556.989599466324,mnist_nn,image_98
0.067,test,cancelled,3557.325950860977,mnist_nn,image_98
0.071,test,sat,2.423619031906128,mnist_nn,image_98
0.265,test,sat,0.8379647731781006,mnist_nn,image_297
0.133,test,sat,1.36491060256958,mnist_nn,image_297
0.131,test,sat,3.183570623397827,mnist_nn,image_297
0.065,test,unsat,3470.946974754333,mnist_nn,image_297
0.063,test,cancelled,3468.275669574737,mnist_nn,image_297
0.107,test,sat,3.511530637741089,mnist_nn,image_297
0.087,test,sat,3.5683486461639404,mnist_nn,image_297
0.085,test,sat,2.946608304977417,mnist_nn,image_297
0.075,test,sat,3.2723710536956787,mnist_nn,image_297
0.073,test,sat,2.9826343059539795,mnist_nn,image_297
0.069,test,sat,2.94260311126709,mnist_nn,image_297
0.067,test,sat,0.272331953048706,mnist_nn,image_297
0.265,test,sat,1.276071548461914,mnist_nn,image_468
0.133,test,sat,1.2891550064086914,mnist_nn,image_468
0.131,test,sat,1.1032464504241943,mnist_nn,image_468
0.065,test,sat,1.0832266807556152,mnist_nn,image_468
0.063,test,sat,0.8921990394592285,mnist_nn,image_468
0.031,test,sat,0.8944766521453857,mnist_nn,image_468
0.029,test,sat,1.044574499130249,mnist_nn,image_468
0.013,test,sat,1.045457363128662,mnist_nn,image_468
0.015,test,cancelled,0.5919146537780762,mnist_nn,image_468
0.003,test,unsat,1.1521286964416504,mnist_nn,image_468
0.007,test,unsat,1.2675120830535889,mnist_nn,image_468
0.009,test,sat,0.9406177997589112,mnist_nn,image_468
0.011,test,cancelled,3.9175002574920654,mnist_nn,image_468
0.265,test,sat,0.8413612842559814,mnist_nn,image_362
0.133,test,sat,0.8066294193267822,mnist_nn,image_362
0.131,test,sat,0.5077500343322754,mnist_nn,image_362
0.065,test,sat,0.7012720108032227,mnist_nn,image_362
0.063,test,sat,0.6397068500518799,mnist_nn,image_362
0.031,test,sat,0.6740305423736572,mnist_nn,image_362
0.029,test,sat,0.3144431114196777,mnist_nn,image_362
0.013,test,sat,0.4635584354400635,mnist_nn,image_362
0.015,test,cancelled,0.4274258613586426,mnist_nn,image_362
0.003,test,sat,0.7421925067901611,mnist_nn,image_362
0.007,test,cancelled,3.4942800998687744,mnist_nn,image_362
0.007,test,sat,0.7359964847564697,mnist_nn,image_362
0.001,test,sat,0.1450316905975341,mnist_nn,image_362
0.265,test,sat,0.8498976230621338,mnist_nn,image_32
0.133,test,sat,0.8410537242889404,mnist_nn,image_32
0.065,test,sat,0.8354752063751221,mnist_nn,image_32
0.131,test,cancelled,3.568710327148437,mnist_nn,image_32
0.041,test,sat,0.8110947608947754,mnist_nn,image_32
0.021,test,sat,0.8116040229797363,mnist_nn,image_32
0.009,test,unsat,0.7060458660125732,mnist_nn,image_32
0.013,test,unsat,0.6622552871704102,mnist_nn,image_32
0.015,test,unsat,0.6980471611022949,mnist_nn,image_32
0.017,test,unsat,20.496854543685917,mnist_nn,image_32
0.019,test,unsat,139.4802763462067,mnist_nn,image_32
0.133,test,sat,0.7939610481262207,mnist_nn,image_413
0.265,test,cancelled,3.4590632915496826,mnist_nn,image_413
0.087,test,sat,0.703998327255249,mnist_nn,image_413
0.043,test,sat,0.7577502727508545,mnist_nn,image_413
0.041,test,sat,0.6644916534423828,mnist_nn,image_413
0.019,test,unsat,0.5065212249755859,mnist_nn,image_413
0.021,test,unsat,0.6258084774017334,mnist_nn,image_413
0.031,test,sat,0.9278860092163086,mnist_nn,image_413
0.029,test,sat,0.7034838199615479,mnist_nn,image_413
0.025,test,unsat,1.506622076034546,mnist_nn,image_413
0.023,test,cancelled,1.220052719116211,mnist_nn,image_413
0.027,test,unsat,6.049848556518555,mnist_nn,image_413
0.133,test,sat,0.7544858455657959,mnist_nn,image_365
0.265,test,cancelled,3.3748464584350586,mnist_nn,image_365
0.087,test,sat,0.7288737297058105,mnist_nn,image_365
0.043,test,sat,0.7816526889801025,mnist_nn,image_365
0.041,test,sat,0.7739400863647461,mnist_nn,image_365
0.019,test,sat,0.802370548248291,mnist_nn,image_365
0.021,test,cancelled,0.1261472702026367,mnist_nn,image_365
0.005,test,unsat,1.0958311557769775,mnist_nn,image_365
0.011,test,unsat,45.898874282836914,mnist_nn,image_365
0.013,test,unsat,741.598929643631,mnist_nn,image_365
0.015,test,unsat,3476.764461755753,mnist_nn,image_365
0.017,test,unsat,3571.2487807273865,mnist_nn,image_365
0.265,test,sat,0.8086748123168945,mnist_nn,image_241
0.133,test,sat,0.8180680274963379,mnist_nn,image_241
0.131,test,sat,0.4755172729492187,mnist_nn,image_241
0.065,test,sat,0.6429443359375,mnist_nn,image_241
0.063,test,sat,0.6190366744995117,mnist_nn,image_241
0.031,test,sat,0.600994348526001,mnist_nn,image_241
0.029,test,sat,0.5730166435241699,mnist_nn,image_241
0.013,test,sat,0.606741189956665,mnist_nn,image_241
0.015,test,cancelled,0.2416193485260009,mnist_nn,image_241
0.007,test,sat,0.9158103466033936,mnist_nn,image_241
0.003,test,sat,0.942906379699707,mnist_nn,image_241
0.001,test,sat,0.1302599906921386,mnist_nn,image_241
0.133,test,sat,1.2915871143341064,mnist_nn,image_187
0.265,test,cancelled,4.296288728713989,mnist_nn,image_187
0.043,test,sat,1.3405535221099854,mnist_nn,image_187
0.087,test,cancelled,4.4835474491119385,mnist_nn,image_187
0.087,test,sat,1.3543429374694824,mnist_nn,image_187
0.027,test,sat,1.0385220050811768,mnist_nn,image_187
0.013,test,sat,1.0801458358764648,mnist_nn,image_187
0.011,test,sat,1.00180983543396,mnist_nn,image_187
0.005,test,sat,1.0072097778320312,mnist_nn,image_187
0.003,test,sat,0.8992440700531006,mnist_nn,image_187
0.001,test,sat,0.8645217418670654,mnist_nn,image_187
0.133,test,sat,0.7519748210906982,mnist_nn,image_156
0.265,test,cancelled,3.3880834579467773,mnist_nn,image_156
0.043,test,sat,0.8156375885009766,mnist_nn,image_156
0.087,test,cancelled,3.6877827644348153,mnist_nn,image_156
0.013,test,unsat,0.6847221851348877,mnist_nn,image_156
0.027,test,sat,0.7475805282592773,mnist_nn,image_156
0.029,test,cancelled,0.1593012809753418,mnist_nn,image_156
0.021,test,sat,1.2755823135375977,mnist_nn,image_156
0.015,test,unsat,2.471364736557007,mnist_nn,image_156
0.019,test,sat,1.393458366394043,mnist_nn,image_156
0.017,test,unsat,12.49999213218689,mnist_nn,image_156
0.265,test,sat,1.1959257125854492,mnist_nn,image_290
0.133,test,sat,1.2570810317993164,mnist_nn,image_290
0.131,test,sat,1.1641485691070557,mnist_nn,image_290
0.065,test,sat,1.1924817562103271,mnist_nn,image_290
0.063,test,sat,0.8948929309844971,mnist_nn,image_290
0.031,test,sat,0.9710028171539308,mnist_nn,image_290
0.029,test,sat,0.9521830081939696,mnist_nn,image_290
0.013,test,sat,0.8654584884643555,mnist_nn,image_290
0.015,test,cancelled,0.7176704406738281,mnist_nn,image_290
0.003,test,sat,1.0643534660339355,mnist_nn,image_290
0.007,test,cancelled,4.544057130813599,mnist_nn,image_290
0.001,test,sat,0.7058300971984863,mnist_nn,image_290
0.133,test,sat,0.5216379165649414,mnist_nn,image_319
0.265,test,cancelled,3.282642126083374,mnist_nn,image_319
0.087,test,sat,0.7509791851043701,mnist_nn,image_319
0.043,test,sat,0.7998042106628418,mnist_nn,image_319
0.019,test,sat,0.6667988300323486,mnist_nn,image_319
0.041,test,cancelled,3.367724895477295,mnist_nn,image_319
0.011,test,sat,0.6178956031799316,mnist_nn,image_319
0.005,test,sat,0.63413405418396,mnist_nn,image_319
0.003,test,sat,0.3256092071533203,mnist_nn,image_319
0.001,test,sat,0.4526042938232422,mnist_nn,image_319
0.133,test,sat,0.805673360824585,mnist_nn,image_233
0.265,test,cancelled,3.729863166809082,mnist_nn,image_233
0.265,test,sat,0.7981345653533936,mnist_nn,image_233
0.043,test,sat,0.809851884841919,mnist_nn,image_233
0.087,test,cancelled,3.522244930267334,mnist_nn,image_233
0.087,test,sat,0.8112351894378662,mnist_nn,image_233
0.027,test,sat,0.7838099002838135,mnist_nn,image_233
0.013,test,sat,0.7787144184112549,mnist_nn,image_233
0.011,test,sat,0.447239875793457,mnist_nn,image_233
0.005,test,sat,0.5568461418151855,mnist_nn,image_233
0.003,test,sat,0.2163827419281005,mnist_nn,image_233
0.001,test,sat,0.3425309658050537,mnist_nn,image_233
0.133,test,sat,0.8180854320526123,mnist_nn,image_124
0.265,test,cancelled,3.5759849548339844,mnist_nn,image_124
0.043,test,sat,0.6291286945343018,mnist_nn,image_124
0.087,test,cancelled,3.354987859725952,mnist_nn,image_124
0.013,test,unsat,0.7145283222198486,mnist_nn,image_124
0.027,test,sat,0.8101723194122314,mnist_nn,image_124
0.029,test,cancelled,0.0637009143829345,mnist_nn,image_124
0.017,test,unsat,11.762147903442385,mnist_nn,image_124
0.023,test,sat,0.8044037818908691,mnist_nn,image_124
0.019,test,unsat,121.14565110206604,mnist_nn,image_124
0.021,test,unsat,3525.2870106697083,mnist_nn,image_124
0.133,test,sat,0.8888726234436035,mnist_nn,image_40
0.265,test,cancelled,3.66725754737854,mnist_nn,image_40
0.265,test,sat,0.876598596572876,mnist_nn,image_40
0.043,test,sat,0.731837272644043,mnist_nn,image_40
0.087,test,cancelled,3.4974851608276367,mnist_nn,image_40
0.013,test,unsat,0.7386651039123535,mnist_nn,image_40
0.027,test,sat,0.7703714370727539,mnist_nn,image_40
0.029,test,cancelled,0.0596616268157959,mnist_nn,image_40
0.017,test,unsat,4.334258317947388,mnist_nn,image_40
0.023,test,sat,0.8053631782531738,mnist_nn,image_40
0.019,test,unsat,21.1305992603302,mnist_nn,image_40
0.021,test,unsat,32.55338835716248,mnist_nn,image_40
0.133,test,sat,0.7968099117279053,mnist_nn,image_189
0.265,test,cancelled,3.5174427032470703,mnist_nn,image_189
0.265,test,sat,0.8098409175872803,mnist_nn,image_189
0.043,test,sat,0.730217695236206,mnist_nn,image_189
0.087,test,cancelled,3.4655392169952397,mnist_nn,image_189
0.087,test,sat,0.741302490234375,mnist_nn,image_189
0.013,test,unsat,0.6011035442352295,mnist_nn,image_189
0.027,test,sat,0.7465839385986328,mnist_nn,image_189
0.029,test,cancelled,0.23637056350708,mnist_nn,image_189
0.021,test,sat,1.0813443660736084,mnist_nn,image_189
0.015,test,unsat,17.02678108215332,mnist_nn,image_189
0.019,test,sat,0.8738837242126465,mnist_nn,image_189
0.017,test,unsat,65.67664980888367,mnist_nn,image_189
0.265,test,sat,0.8401608467102051,mnist_nn,image_158
0.133,test,sat,0.8420279026031494,mnist_nn,image_158
0.065,test,sat,0.7270236015319824,mnist_nn,image_158
0.131,test,cancelled,3.42063045501709,mnist_nn,image_158
0.041,test,sat,0.786494255065918,mnist_nn,image_158
0.021,test,sat,0.7966201305389404,mnist_nn,image_158
0.019,test,sat,0.6290955543518066,mnist_nn,image_158
0.009,test,sat,0.638629674911499,mnist_nn,image_158
0.007,test,sat,0.6456232070922852,mnist_nn,image_158
0.003,test,sat,0.653587818145752,mnist_nn,image_158
0.001,test,sat,0.1370694637298584,mnist_nn,image_158
0.133,test,sat,1.3541693687438965,mnist_nn,image_91
0.265,test,cancelled,4.542340040206909,mnist_nn,image_91
0.265,test,sat,1.365114688873291,mnist_nn,image_91
0.087,test,sat,1.2358639240264893,mnist_nn,image_91
0.043,test,sat,1.829187631607056,mnist_nn,image_91
0.019,test,unsat,1.1594269275665283,mnist_nn,image_91
0.041,test,sat,1.9398167133331297,mnist_nn,image_91
0.029,test,unsat,7.796752452850342,mnist_nn,image_91
0.031,test,unsat,9.906268835067747,mnist_nn,image_91
0.037,test,sat,5.862814426422119,mnist_nn,image_91
0.033,test,unsat,21.52794551849365,mnist_nn,image_91
0.035,test,unsat,134.58712363243103,mnist_nn,image_91
0.133,test,sat,0.6343793869018555,mnist_nn,image_461
0.265,test,cancelled,3.249589681625366,mnist_nn,image_461
0.043,test,sat,0.8141226768493652,mnist_nn,image_461
0.087,test,cancelled,3.5558061599731445,mnist_nn,image_461
0.027,test,sat,0.7438151836395264,mnist_nn,image_461
0.013,test,sat,0.7875146865844727,mnist_nn,image_461
0.011,test,sat,0.7518279552459717,mnist_nn,image_461
0.005,test,unsat,0.647350549697876,mnist_nn,image_461
0.003,test,cancelled,0.0075929164886474,mnist_nn,image_461
0.009,test,unsat,1.0564486980438232,mnist_nn,image_461
0.007,test,cancelled,3.8620755672454834,mnist_nn,image_461
0.007,test,unsat,1.0890371799468994,mnist_nn,image_461
0.133,test,sat,0.5453383922576904,mnist_nn,image_317
0.265,test,cancelled,3.2690486907958984,mnist_nn,image_317
0.087,test,sat,0.8025393486022949,mnist_nn,image_317
0.043,test,sat,0.802208423614502,mnist_nn,image_317
0.041,test,sat,0.6358203887939453,mnist_nn,image_317
0.019,test,sat,0.7383432388305664,mnist_nn,image_317
0.021,test,cancelled,0.1527693271636963,mnist_nn,image_317
0.005,test,sat,1.05311918258667,mnist_nn,image_317
0.011,test,cancelled,3.751910924911499,mnist_nn,image_317
0.001,test,sat,0.5666663646697998,mnist_nn,image_317
0.003,test,cancelled,3.2770004272460938,mnist_nn,image_317
0.133,test,sat,0.8082664012908936,mnist_nn,image_248
0.265,test,cancelled,3.4662423133850098,mnist_nn,image_248
0.043,test,sat,0.8162238597869873,mnist_nn,image_248
0.087,test,cancelled,3.5141727924346924,mnist_nn,image_248
0.087,test,sat,0.7999269962310791,mnist_nn,image_248
0.013,test,unsat,0.6294853687286377,mnist_nn,image_248
0.027,test,sat,0.751690149307251,mnist_nn,image_248
0.029,test,cancelled,0.1288564205169677,mnist_nn,image_248
0.021,test,sat,1.2761414051055908,mnist_nn,image_248
0.017,test,sat,1.3077259063720703,mnist_nn,image_248
0.015,test,sat,0.1557581424713134,mnist_nn,image_248
0.265,test,sat,1.235771656036377,mnist_nn,image_96
0.133,test,sat,1.2610445022583008,mnist_nn,image_96
0.131,test,sat,0.9820690155029296,mnist_nn,image_96
0.065,test,sat,1.0274827480316162,mnist_nn,image_96
0.063,test,sat,1.110063076019287,mnist_nn,image_96
0.031,test,sat,1.053822040557861,mnist_nn,image_96
0.029,test,sat,0.9459049701690674,mnist_nn,image_96
0.013,test,unsat,3.016522169113159,mnist_nn,image_96
0.021,test,sat,1.439896821975708,mnist_nn,image_96
0.015,test,unsat,5.565708875656128,mnist_nn,image_96
0.019,test,sat,2.313913345336914,mnist_nn,image_96
0.017,test,unsat,40.28006911277771,mnist_nn,image_96
0.265,test,sat,0.8361196517944336,mnist_nn,image_299
0.133,test,sat,0.8407697677612305,mnist_nn,image_299
0.131,test,sat,0.8155953884124756,mnist_nn,image_299
0.065,test,sat,0.8555858135223389,mnist_nn,image_299
0.063,test,sat,0.8300566673278809,mnist_nn,image_299
0.031,test,sat,0.825477123260498,mnist_nn,image_299
0.013,test,sat,0.7781078815460205,mnist_nn,image_299
0.029,test,cancelled,3.5610392093658447,mnist_nn,image_299
0.007,test,sat,0.606123685836792,mnist_nn,image_299
0.003,test,sat,0.6196606159210205,mnist_nn,image_299
0.001,test,sat,0.1268782615661621,mnist_nn,image_299
0.265,test,sat,0.4920778274536133,mnist_nn,image_466
0.133,test,sat,0.6942098140716553,mnist_nn,image_466
0.131,test,sat,0.2860653400421142,mnist_nn,image_466
0.065,test,sat,0.4261817932128906,mnist_nn,image_466
0.063,test,sat,0.4607584476470947,mnist_nn,image_466
0.031,test,sat,0.4276638031005859,mnist_nn,image_466
0.029,test,sat,0.4152193069458008,mnist_nn,image_466
0.013,test,sat,0.5064306259155273,mnist_nn,image_466
0.015,test,cancelled,0.4380302429199219,mnist_nn,image_466
0.007,test,unsat,0.7179961204528809,mnist_nn,image_466
0.003,test,cancelled,3.541532039642334,mnist_nn,image_466
0.003,test,unsat,0.7115397453308105,mnist_nn,image_466
0.011,test,sat,0.7515223026275635,mnist_nn,image_466
0.009,test,unsat,1.270782470703125,mnist_nn,image_466
0.265,test,sat,0.8251090049743652,mnist_nn,image_310
0.133,test,sat,0.8506007194519043,mnist_nn,image_310
0.131,test,sat,0.4359021186828613,mnist_nn,image_310
0.065,test,sat,0.6620912551879883,mnist_nn,image_310
