,image_id,epsilon_value,total_time,smallest_sat_value,network_path,split,training,tmp_path,original_label
895,81,0.333,7507.034385,0.335,mnist_nn_pgd.onnx,test,pgd,image_81,6.0
896,0,0.351,11792.25589,0.355,mnist_nn_pgd.onnx,test,pgd,image_0,7.0
897,50,0.333,11858.88965,0.335,mnist_nn_pgd.onnx,test,pgd,image_50,6.0
898,40,0.321,13069.35799,0.323,mnist_nn_pgd.onnx,test,pgd,image_40,1.0
899,52,0.071,1264.57089,0.073,mnist_nn_pgd.onnx,test,pgd,image_52,5.0
900,21,0.213,13141.9112,0.221,mnist_nn_pgd.onnx,test,pgd,image_21,6.0
901,82,0.397,6752.196075,0.399,mnist_nn_pgd.onnx,test,pgd,image_82,2.0
902,91,0.283,13332.97218,0.285,mnist_nn_pgd.onnx,test,pgd,image_91,6.0
903,92,0.023,268.2819788,0.025,mnist_nn_pgd.onnx,test,pgd,image_92,9.0
904,63,0.177,12085.8798,0.189,mnist_nn_pgd.onnx,test,pgd,image_63,3.0
905,71,0.361,13293.29508,0.365,mnist_nn_pgd.onnx,test,pgd,image_71,0.0
906,64,0.175,1962.286861,0.177,mnist_nn_pgd.onnx,test,pgd,image_64,7.0
907,54,0.331,11484.09023,0.333,mnist_nn_pgd.onnx,test,pgd,image_54,6.0
908,23,0.271,10395.97212,0.273,mnist_nn_pgd.onnx,test,pgd,image_23,5.0
909,10,0.325,25715.72333,0.331,mnist_nn_pgd.onnx,test,pgd,image_10,0.0
910,31,0.297,17269.54666,0.299,mnist_nn_pgd.onnx,test,pgd,image_31,1.0
911,41,0.313,13511.58184,0.315,mnist_nn_pgd.onnx,test,pgd,image_41,7.0
912,65,0.103,2776.726097,0.105,mnist_nn_pgd.onnx,test,pgd,image_65,4.0
913,83,0.337,10596.47128,0.339,mnist_nn_pgd.onnx,test,pgd,image_83,7.0
914,32,0.121,5134.98382,0.125,mnist_nn_pgd.onnx,test,pgd,image_32,3.0
915,2,0.323,20452.61378,0.327,mnist_nn_pgd.onnx,test,pgd,image_2,1.0
916,55,0.327,9433.513288,0.331,mnist_nn_pgd.onnx,test,pgd,image_55,0.0
917,93,0.279,13903.43672,0.283,mnist_nn_pgd.onnx,test,pgd,image_93,3.0
918,85,0.385,6927.137355,0.387,mnist_nn_pgd.onnx,test,pgd,image_85,4.0
919,24,0.275,9928.025596,0.277,mnist_nn_pgd.onnx,test,pgd,image_24,4.0
920,74,0.349,16437.85453,0.351,mnist_nn_pgd.onnx,test,pgd,image_74,1.0
921,75,0.129,2744.121155,0.131,mnist_nn_pgd.onnx,test,pgd,image_75,7.0
922,13,0.331,16715.91539,0.345,mnist_nn_pgd.onnx,test,pgd,image_13,0.0
923,67,0.333,16329.42089,0.335,mnist_nn_pgd.onnx,test,pgd,image_67,4.0
924,42,0.275,17964.15293,0.279,mnist_nn_pgd.onnx,test,pgd,image_42,4.0
925,3,0.423,13583.81062,0.425,mnist_nn_pgd.onnx,test,pgd,image_3,0.0
926,25,0.311,11643.04299,0.313,mnist_nn_pgd.onnx,test,pgd,image_25,0.0
927,56,0.345,13775.23895,0.349,mnist_nn_pgd.onnx,test,pgd,image_56,4.0
928,86,0.329,13784.39301,0.337,mnist_nn_pgd.onnx,test,pgd,image_86,7.0
929,14,0.357,8737.276959,0.361,mnist_nn_pgd.onnx,test,pgd,image_14,1.0
930,76,0.325,9857.951993,0.327,mnist_nn_pgd.onnx,test,pgd,image_76,3.0
931,44,0.235,7650.821856,0.237,mnist_nn_pgd.onnx,test,pgd,image_44,3.0
932,94,0.317,18085.18575,0.327,mnist_nn_pgd.onnx,test,pgd,image_94,1.0
933,34,0.243,21727.9402,0.247,mnist_nn_pgd.onnx,test,pgd,image_34,7.0
934,4,0.227,9625.363066,0.229,mnist_nn_pgd.onnx,test,pgd,image_4,4.0
935,68,0.249,13082.70121,0.257,mnist_nn_pgd.onnx,test,pgd,image_68,3.0
936,26,0.305,9346.228948,0.307,mnist_nn_pgd.onnx,test,pgd,image_26,7.0
937,57,0.339,10577.75201,0.343,mnist_nn_pgd.onnx,test,pgd,image_57,1.0
938,35,0.293,7393.956537,0.295,mnist_nn_pgd.onnx,test,pgd,image_35,2.0
939,87,0.209,11272.65257,0.211,mnist_nn_pgd.onnx,test,pgd,image_87,3.0
940,46,0.299,8121.849911,0.307,mnist_nn_pgd.onnx,test,pgd,image_46,1.0
941,88,0.069,853.3733759,0.071,mnist_nn_pgd.onnx,test,pgd,image_88,6.0
942,17,0.323,10474.43158,0.325,mnist_nn_pgd.onnx,test,pgd,image_17,7.0
943,58,0.137,3538.797379,0.139,mnist_nn_pgd.onnx,test,pgd,image_58,9.0
944,95,0.291,10891.18959,0.295,mnist_nn_pgd.onnx,test,pgd,image_95,4.0
945,69,0.267,7181.363583,0.271,mnist_nn_pgd.onnx,test,pgd,image_69,0.0
946,5,0.347,10100.06087,0.349,mnist_nn_pgd.onnx,test,pgd,image_5,1.0
947,27,0.327,10141.61234,0.329,mnist_nn_pgd.onnx,test,pgd,image_27,4.0
948,19,0.359,7153.81224,0.361,mnist_nn_pgd.onnx,test,pgd,image_19,4.0
949,36,0.339,8969.724671,0.341,mnist_nn_pgd.onnx,test,pgd,image_36,7.0
950,96,0.307,7336.38413,0.313,mnist_nn_pgd.onnx,test,pgd,image_96,1.0
951,98,0.007,195.388567,0.009,mnist_nn_pgd.onnx,test,pgd,image_98,6.0
952,99,0.067,934.7866263,0.069,mnist_nn_pgd.onnx,test,pgd,image_99,9.0
953,78,0.141,19737.13359,0.161,mnist_nn_pgd.onnx,test,pgd,image_78,9.0
954,37,0.353,3554.903481,0.355,mnist_nn_pgd.onnx,test,pgd,image_37,1.0
955,7,0.257,8165.065971,0.261,mnist_nn_pgd.onnx,test,pgd,image_7,9.0
956,38,0.125,4517.390105,0.129,mnist_nn_pgd.onnx,test,pgd,image_38,2.0
957,9,0.127,3660.874837,0.129,mnist_nn_pgd.onnx,test,pgd,image_9,9.0
958,48,0.357,17763.41306,0.371,mnist_nn_pgd.onnx,test,pgd,image_48,4.0
959,79,0.169,6637.522877,0.171,mnist_nn_pgd.onnx,test,pgd,image_79,7.0
960,89,0.335,17961.42295,0.337,mnist_nn_pgd.onnx,test,pgd,image_89,1.0
961,39,0.323,13245.38579,0.325,mnist_nn_pgd.onnx,test,pgd,image_39,1.0
962,28,0.399,27178.88583,0.401,mnist_nn_pgd.onnx,test,pgd,image_28,0.0
963,49,0.349,16993.46706,0.351,mnist_nn_pgd.onnx,test,pgd,image_49,4.0
964,29,0.337,17785.43799,0.343,mnist_nn_pgd.onnx,test,pgd,image_29,1.0
965,31,0.159,302.1243694,0.161,mnist_nn_pgd.onnx,train,pgd,image_31,8.0
966,40,0.353,3259.95517,0.355,mnist_nn_pgd.onnx,train,pgd,image_40,1.0
967,41,0.033,85.64669752,0.035,mnist_nn_pgd.onnx,train,pgd,image_41,8.0
968,10,0.375,6453.809946,0.377,mnist_nn_pgd.onnx,train,pgd,image_10,3.0
969,12,0.113,509.3306029,0.115,mnist_nn_pgd.onnx,train,pgd,image_12,3.0
970,20,0.361,7182.949284,0.363,mnist_nn_pgd.onnx,train,pgd,image_20,4.0
971,13,0.195,2268.052935,0.197,mnist_nn_pgd.onnx,train,pgd,image_13,6.0
972,42,0.275,6948.587271,0.277,mnist_nn_pgd.onnx,train,pgd,image_42,7.0
973,1,0.361,10366.56814,0.365,mnist_nn_pgd.onnx,train,pgd,image_1,0.0
974,32,0.303,10114.30532,0.305,mnist_nn_pgd.onnx,train,pgd,image_32,6.0
975,70,0.333,10425.06887,0.339,mnist_nn_pgd.onnx,train,pgd,image_70,1.0
976,43,0.091,198.1687624,0.093,mnist_nn_pgd.onnx,train,pgd,image_43,9.0
977,34,0.033,122.6687541,0.035,mnist_nn_pgd.onnx,train,pgd,image_34,0.0
978,35,0.089,568.7099791,0.091,mnist_nn_pgd.onnx,train,pgd,image_35,5.0
979,81,0.311,11378.27418,0.313,mnist_nn_pgd.onnx,train,pgd,image_81,0.0
980,90,0.347,12408.57638,0.349,mnist_nn_pgd.onnx,train,pgd,image_90,6.0
981,60,0.257,12938.04917,0.259,mnist_nn_pgd.onnx,train,pgd,image_60,4.0
982,45,0.163,3561.948471,0.165,mnist_nn_pgd.onnx,train,pgd,image_45,9.0
983,50,0.263,14417.38543,0.265,mnist_nn_pgd.onnx,train,pgd,image_50,3.0
984,71,0.331,4354.224427,0.333,mnist_nn_pgd.onnx,train,pgd,image_71,7.0
985,46,0.137,1544.839495,0.139,mnist_nn_pgd.onnx,train,pgd,image_46,8.0
986,82,0.367,6484.190795,0.369,mnist_nn_pgd.onnx,train,pgd,image_82,2.0
987,61,0.159,6460.185541,0.161,mnist_nn_pgd.onnx,train,pgd,image_61,4.0
988,83,0.165,1556.835432,0.167,mnist_nn_pgd.onnx,train,pgd,image_83,6.0
989,62,0.095,186.3477249,0.097,mnist_nn_pgd.onnx,train,pgd,image_62,6.0
990,14,0.345,10793.95441,0.347,mnist_nn_pgd.onnx,train,pgd,image_14,1.0
991,47,0.301,4559.580124,0.303,mnist_nn_pgd.onnx,train,pgd,image_47,5.0
992,36,0.359,10097.99151,0.361,mnist_nn_pgd.onnx,train,pgd,image_36,6.0
993,2,0.277,10957.38757,0.279,mnist_nn_pgd.onnx,train,pgd,image_2,4.0
994,21,0.367,14143.20795,0.369,mnist_nn_pgd.onnx,train,pgd,image_21,0.0
995,22,0.017,77.53252578,0.019,mnist_nn_pgd.onnx,train,pgd,image_22,9.0
996,65,0.133,3012.916752,0.135,mnist_nn_pgd.onnx,train,pgd,image_65,5.0
997,91,0.317,11195.46056,0.319,mnist_nn_pgd.onnx,train,pgd,image_91,7.0
998,15,0.301,6434.870299,0.303,mnist_nn_pgd.onnx,train,pgd,image_15,7.0
999,72,0.349,11656.06913,0.351,mnist_nn_pgd.onnx,train,pgd,image_72,1.0
1000,84,0.325,8298.888504,0.327,mnist_nn_pgd.onnx,train,pgd,image_84,7.0
1001,85,0.041,185.223341,0.043,mnist_nn_pgd.onnx,train,pgd,image_85,8.0
1002,37,0.413,7548.238707,0.415,mnist_nn_pgd.onnx,train,pgd,image_37,0.0
1003,49,0.347,10057.72442,0.349,mnist_nn_pgd.onnx,train,pgd,image_49,3.0
1004,92,0.313,7100.783096,0.315,mnist_nn_pgd.onnx,train,pgd,image_92,4.0
1005,51,0.409,16375.64006,0.411,mnist_nn_pgd.onnx,train,pgd,image_51,0.0
1006,3,0.343,9732.613799,0.345,mnist_nn_pgd.onnx,train,pgd,image_3,1.0
1007,38,0.265,3600.526395,0.267,mnist_nn_pgd.onnx,train,pgd,image_38,7.0
1008,66,0.301,11226.99801,0.303,mnist_nn_pgd.onnx,train,pgd,image_66,6.0
1009,23,0.323,13425.18719,0.325,mnist_nn_pgd.onnx,train,pgd,image_23,1.0
1010,26,0.081,411.1295333,0.083,mnist_nn_pgd.onnx,train,pgd,image_26,4.0
1011,87,0.211,7542.464556,0.213,mnist_nn_pgd.onnx,train,pgd,image_87,9.0
1012,52,0.313,6917.395841,0.315,mnist_nn_pgd.onnx,train,pgd,image_52,7.0
1013,16,0.313,11301.26999,0.315,mnist_nn_pgd.onnx,train,pgd,image_16,2.0
1014,17,0.099,179.5510843,0.101,mnist_nn_pgd.onnx,train,pgd,image_17,8.0
1015,5,0.255,7882.084531,0.257,mnist_nn_pgd.onnx,train,pgd,image_5,2.0
1016,39,0.269,7077.72537,0.271,mnist_nn_pgd.onnx,train,pgd,image_39,6.0
1017,73,0.325,13898.8184,0.327,mnist_nn_pgd.onnx,train,pgd,image_73,6.0
1018,54,0.161,3982.107065,0.163,mnist_nn_pgd.onnx,train,pgd,image_54,9.0
1019,93,0.253,13102.28127,0.255,mnist_nn_pgd.onnx,train,pgd,image_93,6.0
1020,67,0.305,10266.42779,0.307,mnist_nn_pgd.onnx,train,pgd,image_67,1.0
1021,27,0.367,9945.418893,0.371,mnist_nn_pgd.onnx,train,pgd,image_27,3.0
1022,18,0.235,7414.021212,0.237,mnist_nn_pgd.onnx,train,pgd,image_18,6.0
1023,6,0.357,7029.081649,0.359,mnist_nn_pgd.onnx,train,pgd,image_6,1.0
1024,29,0.179,3692.264412,0.181,mnist_nn_pgd.onnx,train,pgd,image_29,7.0
1025,88,0.395,14082.68146,0.397,mnist_nn_pgd.onnx,train,pgd,image_88,0.0
1026,74,0.257,9857.999798,0.259,mnist_nn_pgd.onnx,train,pgd,image_74,3.0
1027,19,0.217,7200.123993,0.219,mnist_nn_pgd.onnx,train,pgd,image_19,9.0
1028,68,0.285,10225.46846,0.287,mnist_nn_pgd.onnx,train,pgd,image_68,0.0
1029,94,0.335,10532.93986,0.337,mnist_nn_pgd.onnx,train,pgd,image_94,8.0
1030,55,0.381,14746.55162,0.383,mnist_nn_pgd.onnx,train,pgd,image_55,8.0
1031,7,0.217,12419.446,0.219,mnist_nn_pgd.onnx,train,pgd,image_7,3.0
1032,75,0.337,9655.03058,0.339,mnist_nn_pgd.onnx,train,pgd,image_75,0.0
1033,89,0.351,15389.34577,0.353,mnist_nn_pgd.onnx,train,pgd,image_89,4.0
1034,69,0.381,11593.82673,0.383,mnist_nn_pgd.onnx,train,pgd,image_69,0.0
1035,76,0.281,8460.14639,0.283,mnist_nn_pgd.onnx,train,pgd,image_76,2.0
1036,8,0.343,10211.03474,0.345,mnist_nn_pgd.onnx,train,pgd,image_8,1.0
1037,95,0.425,16602.70398,0.427,mnist_nn_pgd.onnx,train,pgd,image_95,0.0
1038,56,0.431,17165.88115,0.433,mnist_nn_pgd.onnx,train,pgd,image_56,0.0
1039,77,0.325,10042.616,0.329,mnist_nn_pgd.onnx,train,pgd,image_77,1.0
1040,78,0.169,160.4631801,0.171,mnist_nn_pgd.onnx,train,pgd,image_78,1.0
1041,96,0.343,10081.53247,0.345,mnist_nn_pgd.onnx,train,pgd,image_96,7.0
1042,9,0.335,13344.7735,0.337,mnist_nn_pgd.onnx,train,pgd,image_9,4.0
1043,58,0.369,10510.15752,0.371,mnist_nn_pgd.onnx,train,pgd,image_58,4.0
1044,97,0.249,5430.380326,0.253,mnist_nn_pgd.onnx,train,pgd,image_97,8.0
1045,79,0.261,12654.71721,0.265,mnist_nn_pgd.onnx,train,pgd,image_79,7.0
1046,59,0.321,9505.58268,0.323,mnist_nn_pgd.onnx,train,pgd,image_59,1.0
1047,98,0.361,9666.324642,0.363,mnist_nn_pgd.onnx,train,pgd,image_98,3.0
1048,99,0.089,668.3061531,0.091,mnist_nn_pgd.onnx,train,pgd,image_99,1.0
1049,0,0.157,27091.10567,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_0,7.0
1050,1,0.169,32804.5351,0.219,convSmallRELU__PGDK.onnx,test,pgdk,image_1,2.0
1051,2,0.145,22047.44461,0.181,convSmallRELU__PGDK.onnx,test,pgdk,image_2,1.0
1052,3,0.163,61434.59563,0.237,convSmallRELU__PGDK.onnx,test,pgdk,image_3,0.0
1053,4,0.137,14795.10295,0.159,convSmallRELU__PGDK.onnx,test,pgdk,image_4,4.0
1054,5,0.151,37431.83289,0.197,convSmallRELU__PGDK.onnx,test,pgdk,image_5,1.0
1055,6,0.129,10967.64474,0.145,convSmallRELU__PGDK.onnx,test,pgdk,image_6,4.0
1056,7,0.131,18179.18338,0.155,convSmallRELU__PGDK.onnx,test,pgdk,image_7,9.0
1057,8,0.133,11009.62395,0.147,convSmallRELU__PGDK.onnx,test,pgdk,image_8,5.0
1058,9,0.149,32989.66106,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_9,9.0
1059,10,0.173,59260.39563,0.253,convSmallRELU__PGDK.onnx,test,pgdk,image_10,0.0
1060,11,0.149,40555.02481,0.197,convSmallRELU__PGDK.onnx,test,pgdk,image_11,6.0
1061,12,0.153,25339.79735,0.183,convSmallRELU__PGDK.onnx,test,pgdk,image_12,9.0
1062,13,0.171,59374.50357,0.247,convSmallRELU__PGDK.onnx,test,pgdk,image_13,0.0
1063,14,0.155,32570.39077,0.197,convSmallRELU__PGDK.onnx,test,pgdk,image_14,1.0
1064,15,0.141,16206.77238,0.163,convSmallRELU__PGDK.onnx,test,pgdk,image_15,5.0
1065,16,0.151,38265.82492,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_16,9.0
1066,17,0.167,20391.03825,0.197,convSmallRELU__PGDK.onnx,test,pgdk,image_17,7.0
1067,18,0.095,2571.156345,0.097,convSmallRELU__PGDK.onnx,test,pgdk,image_18,3.0
1068,19,0.149,25860.70356,0.183,convSmallRELU__PGDK.onnx,test,pgdk,image_19,4.0
1069,20,0.137,18211.18182,0.159,convSmallRELU__PGDK.onnx,test,pgdk,image_20,9.0
1070,21,0.143,23808.71742,0.171,convSmallRELU__PGDK.onnx,test,pgdk,image_21,6.0
1071,22,0.149,33810.1812,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_22,6.0
1072,23,0.163,25456.86352,0.201,convSmallRELU__PGDK.onnx,test,pgdk,image_23,5.0
1073,24,0.129,18202.27362,0.153,convSmallRELU__PGDK.onnx,test,pgdk,image_24,4.0
1074,25,0.165,68636.36029,0.251,convSmallRELU__PGDK.onnx,test,pgdk,image_25,0.0
1075,26,0.155,25963.80648,0.187,convSmallRELU__PGDK.onnx,test,pgdk,image_26,7.0
1076,27,0.157,27940.23344,0.189,convSmallRELU__PGDK.onnx,test,pgdk,image_27,4.0
1077,28,0.167,53143.64339,0.229,convSmallRELU__PGDK.onnx,test,pgdk,image_28,0.0
1078,29,0.151,36827.03808,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_29,1.0
1079,30,0.179,37567.31487,0.229,convSmallRELU__PGDK.onnx,test,pgdk,image_30,3.0
1080,31,0.149,25724.59446,0.183,convSmallRELU__PGDK.onnx,test,pgdk,image_31,1.0
1081,32,0.179,33508.55081,0.221,convSmallRELU__PGDK.onnx,test,pgdk,image_32,3.0
1082,33,0.135,15990.36312,0.157,convSmallRELU__PGDK.onnx,test,pgdk,image_33,4.0
1083,34,0.163,26327.08866,0.201,convSmallRELU__PGDK.onnx,test,pgdk,image_34,7.0
1084,35,0.163,31308.20273,0.207,convSmallRELU__PGDK.onnx,test,pgdk,image_35,2.0
1085,36,0.141,12300.73662,0.157,convSmallRELU__PGDK.onnx,test,pgdk,image_36,7.0
1086,37,0.157,30536.33504,0.197,convSmallRELU__PGDK.onnx,test,pgdk,image_37,1.0
1087,38,0.141,26150.18379,0.175,convSmallRELU__PGDK.onnx,test,pgdk,image_38,2.0
1088,39,0.145,21336.08015,0.171,convSmallRELU__PGDK.onnx,test,pgdk,image_39,1.0
1089,40,0.131,28953.52646,0.171,convSmallRELU__PGDK.onnx,test,pgdk,image_40,1.0
1090,41,0.133,11430.08257,0.149,convSmallRELU__PGDK.onnx,test,pgdk,image_41,7.0
1091,42,0.153,29671.19415,0.191,convSmallRELU__PGDK.onnx,test,pgdk,image_42,4.0
1092,43,0.141,21720.44435,0.171,convSmallRELU__PGDK.onnx,test,pgdk,image_43,2.0
1093,44,0.155,26961.14479,0.185,convSmallRELU__PGDK.onnx,test,pgdk,image_44,3.0
1094,45,0.135,18168.7506,0.163,convSmallRELU__PGDK.onnx,test,pgdk,image_45,5.0
1095,46,0.139,32558.48231,0.185,convSmallRELU__PGDK.onnx,test,pgdk,image_46,1.0
1096,47,0.149,47428.36143,0.199,convSmallRELU__PGDK.onnx,test,pgdk,image_47,2.0
1097,48,0.141,20069.0053,0.159,convSmallRELU__PGDK.onnx,test,pgdk,image_48,4.0
1098,49,0.157,40116.06361,0.199,convSmallRELU__PGDK.onnx,test,pgdk,image_49,4.0
1099,50,0.157,58887.39361,0.205,convSmallRELU__PGDK.onnx,test,pgdk,image_50,6.0
1100,51,0.179,38750.11244,0.215,convSmallRELU__PGDK.onnx,test,pgdk,image_51,3.0
1101,52,0.165,52448.93564,0.209,convSmallRELU__PGDK.onnx,test,pgdk,image_52,5.0
1102,53,0.143,50622.81804,0.185,convSmallRELU__PGDK.onnx,test,pgdk,image_53,5.0
1103,54,0.167,59132.27047,0.211,convSmallRELU__PGDK.onnx,test,pgdk,image_54,6.0
1104,55,0.167,65787.27636,0.251,convSmallRELU__PGDK.onnx,test,pgdk,image_55,0.0
1105,56,0.169,44451.70785,0.205,convSmallRELU__PGDK.onnx,test,pgdk,image_56,4.0
1106,57,0.149,36534.32204,0.183,convSmallRELU__PGDK.onnx,test,pgdk,image_57,1.0
1107,58,0.165,49308.95287,0.223,convSmallRELU__PGDK.onnx,test,pgdk,image_58,9.0
1108,59,0.129,11054.15302,0.143,convSmallRELU__PGDK.onnx,test,pgdk,image_59,5.0
1109,60,0.167,53165.89274,0.199,convSmallRELU__PGDK.onnx,test,pgdk,image_60,7.0
1110,61,0.133,18531.76748,0.145,convSmallRELU__PGDK.onnx,test,pgdk,image_61,8.0
1111,62,0.107,24603.77018,0.123,convSmallRELU__PGDK.onnx,test,pgdk,image_62,9.0
1112,63,0.135,22833.55695,0.155,convSmallRELU__PGDK.onnx,test,pgdk,image_63,3.0
1113,64,0.153,46990.04375,0.193,convSmallRELU__PGDK.onnx,test,pgdk,image_64,7.0
1114,65,0.099,3151.490213,0.101,convSmallRELU__PGDK.onnx,test,pgdk,image_65,4.0
1115,66,0.145,31233.70056,0.177,convSmallRELU__PGDK.onnx,test,pgdk,image_66,6.0
1116,67,0.143,29590.46557,0.169,convSmallRELU__PGDK.onnx,test,pgdk,image_67,4.0
1117,68,0.173,61452.74366,0.225,convSmallRELU__PGDK.onnx,test,pgdk,image_68,3.0
1118,69,0.171,76143.76517,0.247,convSmallRELU__PGDK.onnx,test,pgdk,image_69,0.0
1119,70,0.167,29426.01181,0.203,convSmallRELU__PGDK.onnx,test,pgdk,image_70,7.0
1120,71,0.203,84944.54884,0.311,convSmallRELU__PGDK.onnx,test,pgdk,image_71,0.0
1121,72,0.161,48633.67179,0.209,convSmallRELU__PGDK.onnx,test,pgdk,image_72,2.0
1122,73,0.117,4770.775377,0.121,convSmallRELU__PGDK.onnx,test,pgdk,image_73,9.0
1123,74,0.155,33966.75598,0.189,convSmallRELU__PGDK.onnx,test,pgdk,image_74,1.0
